Lesion ID | Total Images | Image IDs
HAM_0003356  | 2            | ISIC_0033105, ISIC_0032572
HAM_0003340  | 2            | ISIC_0028507, ISIC_0029773
HAM_0003335  | 2            | ISIC_0032509, ISIC_0034068
HAM_0003330  | 2            | ISIC_0028696, ISIC_0029343
HAM_0003328  | 2            | ISIC_0026453, ISIC_0031489
HAM_0003327  | 2            | ISIC_0029430, ISIC_0027312
HAM_0003326  | 2            | ISIC_0032463, ISIC_0025548
HAM_0003322  | 2            | ISIC_0028596, ISIC_0031649
HAM_0003321  | 2            | ISIC_0032929, ISIC_0032963
HAM_0003320  | 2            | ISIC_0031905, ISIC_0030367
HAM_0003317  | 2            | ISIC_0024435, ISIC_0026590
HAM_0003315  | 2            | ISIC_0030281, ISIC_0024481
HAM_0003311  | 2            | ISIC_0026452, ISIC_0027007
HAM_0003310  | 2            | ISIC_0034217, ISIC_0032952
HAM_0003308  | 2            | ISIC_0025610, ISIC_0024615
HAM_0003684  | 2            | ISIC_0031646, ISIC_0031385
HAM_0003690  | 2            | ISIC_0034155, ISIC_0033146
HAM_0003187  | 2            | ISIC_0028264, ISIC_0025526
HAM_0004113  | 2            | ISIC_0034165, ISIC_0033185
HAM_0004165  | 2            | ISIC_0033346, ISIC_0034219
HAM_0004164  | 2            | ISIC_0030695, ISIC_0031203
HAM_0004156  | 2            | ISIC_0025863, ISIC_0024387
HAM_0004153  | 2            | ISIC_0029216, ISIC_0026489
HAM_0004138  | 2            | ISIC_0025905, ISIC_0030184
HAM_0004133  | 2            | ISIC_0024941, ISIC_0026028
HAM_0004128  | 2            | ISIC_0027072, ISIC_0030378
HAM_0004127  | 2            | ISIC_0031700, ISIC_0027073
HAM_0004126  | 2            | ISIC_0030060, ISIC_0030211
HAM_0004121  | 2            | ISIC_0025324, ISIC_0026996
HAM_0004109  | 2            | ISIC_0033037, ISIC_0033773
HAM_0004172  | 2            | ISIC_0034171, ISIC_0033996
HAM_0004103  | 2            | ISIC_0028880, ISIC_0031309
HAM_0004095  | 2            | ISIC_0029252, ISIC_0026017
HAM_0004091  | 2            | ISIC_0033587, ISIC_0032675
HAM_0004084  | 2            | ISIC_0026090, ISIC_0025285
HAM_0004076  | 2            | ISIC_0032966, ISIC_0033864
HAM_0004071  | 2            | ISIC_0033098, ISIC_0032607
HAM_0004069  | 2            | ISIC_0029589, ISIC_0029476
HAM_0004063  | 2            | ISIC_0032896, ISIC_0034166
HAM_0004060  | 2            | ISIC_0029210, ISIC_0030825
HAM_0004056  | 2            | ISIC_0034051, ISIC_0033377
HAM_0004170  | 2            | ISIC_0029046, ISIC_0031476
HAM_0004176  | 2            | ISIC_0034286, ISIC_0033373
HAM_0003692  | 2            | ISIC_0029719, ISIC_0027684
HAM_0004318  | 2            | ISIC_0032158, ISIC_0031678
HAM_0004367  | 2            | ISIC_0033723, ISIC_0033396
HAM_0004365  | 2            | ISIC_0031294, ISIC_0028719
HAM_0004364  | 2            | ISIC_0027721, ISIC_0026697
HAM_0004363  | 2            | ISIC_0031609, ISIC_0026857
HAM_0004360  | 2            | ISIC_0026371, ISIC_0024857
HAM_0004354  | 2            | ISIC_0026877, ISIC_0028773
HAM_0004341  | 2            | ISIC_0031967, ISIC_0031584
HAM_0004337  | 2            | ISIC_0032140, ISIC_0031981
HAM_0004330  | 2            | ISIC_0029760, ISIC_0030555
HAM_0004321  | 2            | ISIC_0033479, ISIC_0033522
HAM_0004317  | 2            | ISIC_0029039, ISIC_0025504
HAM_0004221  | 2            | ISIC_0033163, ISIC_0033887
HAM_0004303  | 2            | ISIC_0033737, ISIC_0033932
HAM_0004302  | 2            | ISIC_0033029, ISIC_0028582
HAM_0004267  | 2            | ISIC_0031145, ISIC_0028430
HAM_0004265  | 2            | ISIC_0026296, ISIC_0025018
HAM_0004260  | 2            | ISIC_0025786, ISIC_0025525
HAM_0004258  | 2            | ISIC_0033783, ISIC_0033693
HAM_0004245  | 2            | ISIC_0033701, ISIC_0033884
HAM_0004234  | 2            | ISIC_0029396, ISIC_0025984
HAM_0004224  | 2            | ISIC_0026248, ISIC_0027194
HAM_0004222  | 2            | ISIC_0030899, ISIC_0031757
HAM_0004053  | 2            | ISIC_0027126, ISIC_0027067
HAM_0004047  | 2            | ISIC_0025500, ISIC_0030277
HAM_0004034  | 2            | ISIC_0027829, ISIC_0024948
HAM_0003771  | 2            | ISIC_0026163, ISIC_0025807
HAM_0003848  | 2            | ISIC_0027077, ISIC_0032096
HAM_0003845  | 2            | ISIC_0032829, ISIC_0033601
HAM_0003843  | 2            | ISIC_0034036, ISIC_0034216
HAM_0003839  | 2            | ISIC_0026693, ISIC_0027983
HAM_0003832  | 2            | ISIC_0025450, ISIC_0024586
HAM_0003807  | 2            | ISIC_0032655, ISIC_0033620
HAM_0003805  | 2            | ISIC_0030446, ISIC_0031527
HAM_0003785  | 2            | ISIC_0025776, ISIC_0025908
HAM_0003777  | 2            | ISIC_0033584, ISIC_0033118
HAM_0003774  | 2            | ISIC_0033588, ISIC_0033144
HAM_0003768  | 2            | ISIC_0029929, ISIC_0026634
HAM_0004029  | 2            | ISIC_0029472, ISIC_0029682
HAM_0003766  | 2            | ISIC_0027760, ISIC_0026538
HAM_0003764  | 2            | ISIC_0031063, ISIC_0028877
HAM_0003759  | 2            | ISIC_0032630, ISIC_0033399
HAM_0003755  | 2            | ISIC_0034212, ISIC_0033489
HAM_0003754  | 2            | ISIC_0029671, ISIC_0028649
HAM_0003742  | 2            | ISIC_0031631, ISIC_0027150
HAM_0003738  | 2            | ISIC_0032139, ISIC_0031243
HAM_0003728  | 2            | ISIC_0034167, ISIC_0033949
HAM_0003710  | 2            | ISIC_0031611, ISIC_0032074
HAM_0003698  | 2            | ISIC_0025518, ISIC_0026101
HAM_0003852  | 2            | ISIC_0032542, ISIC_0034224
HAM_0003856  | 2            | ISIC_0024760, ISIC_0026335
HAM_0003866  | 2            | ISIC_0025046, ISIC_0024665
HAM_0003869  | 2            | ISIC_0032152, ISIC_0025766
HAM_0004027  | 2            | ISIC_0030403, ISIC_0024595
HAM_0004024  | 2            | ISIC_0032338, ISIC_0034067
HAM_0004012  | 2            | ISIC_0030803, ISIC_0025831
HAM_0004011  | 2            | ISIC_0033023, ISIC_0033258
HAM_0004004  | 2            | ISIC_0024782, ISIC_0029872
HAM_0003996  | 2            | ISIC_0030383, ISIC_0025465
HAM_0003990  | 2            | ISIC_0026360, ISIC_0025996
HAM_0003987  | 2            | ISIC_0031813, ISIC_0030354
HAM_0003981  | 2            | ISIC_0025731, ISIC_0028670
HAM_0003978  | 2            | ISIC_0033284, ISIC_0033908
HAM_0003969  | 2            | ISIC_0033564, ISIC_0032627
HAM_0003965  | 2            | ISIC_0025652, ISIC_0028380
HAM_0003957  | 2            | ISIC_0030653, ISIC_0031821
HAM_0003941  | 2            | ISIC_0029745, ISIC_0028419
HAM_0003940  | 2            | ISIC_0031754, ISIC_0029803
HAM_0003937  | 2            | ISIC_0027250, ISIC_0025309
HAM_0003933  | 2            | ISIC_0031515, ISIC_0029854
HAM_0003920  | 2            | ISIC_0028992, ISIC_0026351
HAM_0003912  | 2            | ISIC_0028367, ISIC_0030741
HAM_0003904  | 2            | ISIC_0025871, ISIC_0031988
HAM_0003881  | 2            | ISIC_0029061, ISIC_0031893
HAM_0003188  | 2            | ISIC_0024730, ISIC_0030765
HAM_0003182  | 2            | ISIC_0029028, ISIC_0027125
HAM_0002176  | 2            | ISIC_0026341, ISIC_0027697
HAM_0002493  | 2            | ISIC_0024323, ISIC_0027436
HAM_0002554  | 2            | ISIC_0028585, ISIC_0032102
HAM_0002548  | 2            | ISIC_0027470, ISIC_0028656
HAM_0002547  | 2            | ISIC_0024394, ISIC_0029516
HAM_0002538  | 2            | ISIC_0030770, ISIC_0032240
HAM_0002526  | 2            | ISIC_0034306, ISIC_0032799
HAM_0002525  | 2            | ISIC_0026811, ISIC_0025188
HAM_0002521  | 2            | ISIC_0027828, ISIC_0029291
HAM_0002511  | 2            | ISIC_0031965, ISIC_0025148
HAM_0002509  | 2            | ISIC_0030440, ISIC_0024732
HAM_0002498  | 2            | ISIC_0032839, ISIC_0032932
HAM_0002491  | 2            | ISIC_0028465, ISIC_0026770
HAM_0002565  | 2            | ISIC_0032660, ISIC_0033504
HAM_0002490  | 2            | ISIC_0027889, ISIC_0030694
HAM_0002489  | 2            | ISIC_0030874, ISIC_0031629
HAM_0002488  | 2            | ISIC_0032807, ISIC_0032645
HAM_0002484  | 2            | ISIC_0029846, ISIC_0029194
HAM_0002480  | 2            | ISIC_0028589, ISIC_0029432
HAM_0002476  | 2            | ISIC_0034187, ISIC_0027837
HAM_0002471  | 2            | ISIC_0028326, ISIC_0027060
HAM_0002470  | 2            | ISIC_0026611, ISIC_0029269
HAM_0002462  | 2            | ISIC_0024498, ISIC_0025005
HAM_0002450  | 2            | ISIC_0024318, ISIC_0024396
HAM_0002556  | 2            | ISIC_0028243, ISIC_0025436
HAM_0002566  | 2            | ISIC_0024437, ISIC_0031105
HAM_0002696  | 2            | ISIC_0027171, ISIC_0026207
HAM_0002609  | 2            | ISIC_0029318, ISIC_0032070
HAM_0002689  | 2            | ISIC_0029263, ISIC_0026687
HAM_0002670  | 2            | ISIC_0030426, ISIC_0027734
HAM_0002668  | 2            | ISIC_0027224, ISIC_0026784
HAM_0002666  | 2            | ISIC_0024564, ISIC_0025322
HAM_0002658  | 2            | ISIC_0025907, ISIC_0027113
HAM_0002652  | 2            | ISIC_0024934, ISIC_0025442
HAM_0002647  | 2            | ISIC_0030534, ISIC_0032284
HAM_0002646  | 2            | ISIC_0028558, ISIC_0029781
HAM_0002616  | 2            | ISIC_0032555, ISIC_0034254
HAM_0002610  | 2            | ISIC_0026876, ISIC_0030606
HAM_0002596  | 2            | ISIC_0034063, ISIC_0032848
HAM_0002567  | 2            | ISIC_0031466, ISIC_0031048
HAM_0002591  | 2            | ISIC_0028930, ISIC_0031389
HAM_0002589  | 2            | ISIC_0028720, ISIC_0026318
HAM_0002587  | 2            | ISIC_0030485, ISIC_0031803
HAM_0002582  | 2            | ISIC_0033665, ISIC_0032813
HAM_0002581  | 2            | ISIC_0026544, ISIC_0032470
HAM_0002577  | 2            | ISIC_0025417, ISIC_0028035
HAM_0002576  | 2            | ISIC_0031368, ISIC_0025414
HAM_0002575  | 2            | ISIC_0028015, ISIC_0026781
HAM_0002572  | 2            | ISIC_0025422, ISIC_0030033
HAM_0002571  | 2            | ISIC_0026190, ISIC_0025881
HAM_0002441  | 2            | ISIC_0030491, ISIC_0031381
HAM_0002436  | 2            | ISIC_0026266, ISIC_0025127
HAM_0002427  | 2            | ISIC_0031384, ISIC_0027629
HAM_0002218  | 2            | ISIC_0025578, ISIC_0029448
HAM_0002301  | 2            | ISIC_0028555, ISIC_0029568
HAM_0002299  | 2            | ISIC_0025819, ISIC_0032013
HAM_0002296  | 2            | ISIC_0029055, ISIC_0026834
HAM_0002295  | 2            | ISIC_0025488, ISIC_0027999
HAM_0002284  | 2            | ISIC_0026449, ISIC_0030300
HAM_0002269  | 2            | ISIC_0025509, ISIC_0024443
HAM_0002268  | 2            | ISIC_0026070, ISIC_0032235
HAM_0002257  | 2            | ISIC_0033448, ISIC_0034304
HAM_0002244  | 2            | ISIC_0034320, ISIC_0032549
HAM_0002238  | 2            | ISIC_0031238, ISIC_0026374
HAM_0002217  | 2            | ISIC_0024906, ISIC_0025073
HAM_0002425  | 2            | ISIC_0032837, ISIC_0032682
HAM_0002216  | 2            | ISIC_0026305, ISIC_0028454
HAM_0002207  | 2            | ISIC_0025588, ISIC_0027772
HAM_0002206  | 2            | ISIC_0034020, ISIC_0033727
HAM_0002205  | 2            | ISIC_0030816, ISIC_0026217
HAM_0002198  | 2            | ISIC_0024314, ISIC_0026722
HAM_0002196  | 2            | ISIC_0026089, ISIC_0024930
HAM_0002194  | 2            | ISIC_0025814, ISIC_0026853
HAM_0002193  | 2            | ISIC_0031000, ISIC_0027392
HAM_0002187  | 2            | ISIC_0031308, ISIC_0028981
HAM_0002182  | 2            | ISIC_0031972, ISIC_0030539
HAM_0002303  | 2            | ISIC_0032024, ISIC_0031037
HAM_0002307  | 2            | ISIC_0032154, ISIC_0026549
HAM_0002312  | 2            | ISIC_0025650, ISIC_0029083
HAM_0002319  | 2            | ISIC_0030740, ISIC_0026600
HAM_0002417  | 2            | ISIC_0033442, ISIC_0032943
HAM_0002416  | 2            | ISIC_0026816, ISIC_0028635
HAM_0002409  | 2            | ISIC_0028368, ISIC_0028843
HAM_0002408  | 2            | ISIC_0031359, ISIC_0031454
HAM_0002400  | 2            | ISIC_0024772, ISIC_0026316
HAM_0002397  | 2            | ISIC_0029192, ISIC_0033248
HAM_0002377  | 2            | ISIC_0033999, ISIC_0033856
HAM_0002375  | 2            | ISIC_0027442, ISIC_0024940
HAM_0002370  | 2            | ISIC_0028945, ISIC_0030401
HAM_0002368  | 2            | ISIC_0024841, ISIC_0029121
HAM_0002358  | 2            | ISIC_0028650, ISIC_0027973
HAM_0002357  | 2            | ISIC_0031783, ISIC_0030137
HAM_0002350  | 2            | ISIC_0026290, ISIC_0026015
HAM_0002349  | 2            | ISIC_0025008, ISIC_0025735
HAM_0002348  | 2            | ISIC_0025240, ISIC_0026933
HAM_0002335  | 2            | ISIC_0031812, ISIC_0030465
HAM_0002332  | 2            | ISIC_0025670, ISIC_0025898
HAM_0002329  | 2            | ISIC_0034272, ISIC_0032911
HAM_0002326  | 2            | ISIC_0027346, ISIC_0031875
HAM_0002325  | 2            | ISIC_0033021, ISIC_0033835
HAM_0002323  | 2            | ISIC_0029976, ISIC_0031001
HAM_0002692  | 2            | ISIC_0029404, ISIC_0030275
HAM_0002698  | 2            | ISIC_0032023, ISIC_0031247
HAM_0003176  | 2            | ISIC_0028148, ISIC_0030756
HAM_0003002  | 2            | ISIC_0033384, ISIC_0032830
HAM_0003045  | 2            | ISIC_0031071, ISIC_0031475
HAM_0003039  | 2            | ISIC_0026350, ISIC_0031569
HAM_0003035  | 2            | ISIC_0025168, ISIC_0024617
HAM_0003030  | 2            | ISIC_0028876, ISIC_0029527
HAM_0003027  | 2            | ISIC_0031896, ISIC_0025355
HAM_0003018  | 2            | ISIC_0032639, ISIC_0033525
HAM_0003016  | 2            | ISIC_0027670, ISIC_0027097
HAM_0003015  | 2            | ISIC_0032456, ISIC_0025083
HAM_0003007  | 2            | ISIC_0025388, ISIC_0028080
HAM_0003003  | 2            | ISIC_0033343, ISIC_0033502
HAM_0002998  | 2            | ISIC_0028928, ISIC_0031378
HAM_0003057  | 2            | ISIC_0033026, ISIC_0033774
HAM_0002981  | 2            | ISIC_0028087, ISIC_0026664
HAM_0002979  | 2            | ISIC_0030588, ISIC_0025511
HAM_0002975  | 2            | ISIC_0026148, ISIC_0028810
HAM_0002973  | 2            | ISIC_0026140, ISIC_0032086
HAM_0002970  | 2            | ISIC_0026930, ISIC_0027350
HAM_0002957  | 2            | ISIC_0026153, ISIC_0025876
HAM_0002956  | 2            | ISIC_0032637, ISIC_0032993
HAM_0002952  | 2            | ISIC_0033518, ISIC_0033843
HAM_0002946  | 2            | ISIC_0031663, ISIC_0031883
HAM_0002942  | 2            | ISIC_0031418, ISIC_0027911
HAM_0003050  | 2            | ISIC_0033744, ISIC_0033659
HAM_0003072  | 2            | ISIC_0032611, ISIC_0033499
HAM_0002701  | 2            | ISIC_0024328, ISIC_0026764
HAM_0003142  | 2            | ISIC_0026956, ISIC_0031806
HAM_0003175  | 2            | ISIC_0030979, ISIC_0028145
HAM_0003174  | 2            | ISIC_0033392, ISIC_0032873
HAM_0003172  | 2            | ISIC_0025832, ISIC_0026105
HAM_0003171  | 2            | ISIC_0030122, ISIC_0025941
HAM_0003162  | 2            | ISIC_0032997, ISIC_0033529
HAM_0003159  | 2            | ISIC_0028183, ISIC_0026108
HAM_0003157  | 2            | ISIC_0029811, ISIC_0031578
HAM_0003155  | 2            | ISIC_0028247, ISIC_0028988
HAM_0003152  | 2            | ISIC_0027996, ISIC_0030208
HAM_0003146  | 2            | ISIC_0026992, ISIC_0029563
HAM_0003133  | 2            | ISIC_0032794, ISIC_0032801
HAM_0003078  | 2            | ISIC_0025918, ISIC_0026124
HAM_0003130  | 2            | ISIC_0032708, ISIC_0033574
HAM_0003125  | 2            | ISIC_0028736, ISIC_0025477
HAM_0003123  | 2            | ISIC_0028816, ISIC_0028232
HAM_0003120  | 2            | ISIC_0028593, ISIC_0029243
HAM_0003105  | 2            | ISIC_0025029, ISIC_0026388
HAM_0003102  | 2            | ISIC_0032389, ISIC_0025709
HAM_0003094  | 2            | ISIC_0029647, ISIC_0027858
HAM_0003091  | 2            | ISIC_0027235, ISIC_0027152
HAM_0003088  | 2            | ISIC_0030121, ISIC_0029736
HAM_0003083  | 2            | ISIC_0032604, ISIC_0033428
HAM_0002939  | 2            | ISIC_0032888, ISIC_0033968
HAM_0002936  | 2            | ISIC_0030279, ISIC_0024380
HAM_0002933  | 2            | ISIC_0027287, ISIC_0024494
HAM_0002730  | 2            | ISIC_0026769, ISIC_0025661
HAM_0002795  | 2            | ISIC_0025278, ISIC_0032312
HAM_0002791  | 2            | ISIC_0031749, ISIC_0029847
HAM_0002772  | 2            | ISIC_0031908, ISIC_0026897
HAM_0002770  | 2            | ISIC_0025489, ISIC_0025265
HAM_0002768  | 2            | ISIC_0026657, ISIC_0028067
HAM_0002761  | 2            | ISIC_0029176, ISIC_0029068
HAM_0002759  | 2            | ISIC_0033062, ISIC_0034261
HAM_0002757  | 2            | ISIC_0024909, ISIC_0028258
HAM_0002755  | 2            | ISIC_0032523, ISIC_0033159
HAM_0002754  | 2            | ISIC_0025892, ISIC_0026866
HAM_0002729  | 2            | ISIC_0026934, ISIC_0026346
HAM_0002928  | 2            | ISIC_0032665, ISIC_0033130
HAM_0002726  | 2            | ISIC_0025860, ISIC_0025473
HAM_0002724  | 2            | ISIC_0032580, ISIC_0033692
HAM_0002723  | 2            | ISIC_0034243, ISIC_0034050
HAM_0002717  | 2            | ISIC_0031284, ISIC_0031789
HAM_0002715  | 2            | ISIC_0028373, ISIC_0024714
HAM_0002714  | 2            | ISIC_0026113, ISIC_0032265
HAM_0002711  | 2            | ISIC_0027669, ISIC_0031795
HAM_0002708  | 2            | ISIC_0029247, ISIC_0024752
HAM_0002706  | 2            | ISIC_0025954, ISIC_0029783
HAM_0002705  | 2            | ISIC_0025089, ISIC_0027178
HAM_0002796  | 2            | ISIC_0025261, ISIC_0027654
HAM_0002797  | 2            | ISIC_0026883, ISIC_0031412
HAM_0002798  | 2            | ISIC_0025647, ISIC_0025323
HAM_0002800  | 2            | ISIC_0027089, ISIC_0026239
HAM_0002914  | 2            | ISIC_0026092, ISIC_0024904
HAM_0002911  | 2            | ISIC_0031025, ISIC_0029272
HAM_0002908  | 2            | ISIC_0032650, ISIC_0034182
HAM_0002906  | 2            | ISIC_0026604, ISIC_0027517
HAM_0002903  | 2            | ISIC_0027737, ISIC_0024774
HAM_0002894  | 2            | ISIC_0033776, ISIC_0033056
HAM_0002890  | 2            | ISIC_0032704, ISIC_0033289
HAM_0002888  | 2            | ISIC_0029079, ISIC_0025571
HAM_0002881  | 2            | ISIC_0026328, ISIC_0029334
HAM_0002878  | 2            | ISIC_0033984, ISIC_0032640
HAM_0002876  | 2            | ISIC_0033082, ISIC_0034098
HAM_0002874  | 2            | ISIC_0033707, ISIC_0033912
HAM_0002869  | 2            | ISIC_0026694, ISIC_0024313
HAM_0002856  | 2            | ISIC_0028453, ISIC_0028154
HAM_0002839  | 2            | ISIC_0032280, ISIC_0025982
HAM_0002834  | 2            | ISIC_0032110, ISIC_0026500
HAM_0002833  | 2            | ISIC_0026889, ISIC_0030963
HAM_0002832  | 2            | ISIC_0029091, ISIC_0032026
HAM_0002817  | 2            | ISIC_0030255, ISIC_0029495
HAM_0002812  | 2            | ISIC_0029053, ISIC_0027788
HAM_0002810  | 2            | ISIC_0031876, ISIC_0030542
HAM_0007627  | 2            | ISIC_0026118, ISIC_0029820
